"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"SI","2024-07-06","96.9","-2.33","5.46","Schwellenbach, Spencer",664761,680885,"field_out","hit_into_play",,,,,8,"Alec Bohm grounds out, pitcher Spencer Schwellenbach to first baseman Matt Olson.","R","R","R","ATL","PHI","X",1,"ground_ball",1,2,2024,"-1.34","0.31","-0.18","2.11",,,,2,1,"Top",126.72,186.37,,,,,8.88397793258893,-140.8903463633886,-4.162975295797588,-19.876718053005252,31.38201060119224,-27.304496036670386,"3.58","1.64",1,"80.2",-57,"97.7",2042,"6.8",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.74",0.286,0.252,"0",1,0,0,2,3,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0.01","-0.069","72.2","6.5",0.302,"0.069","88.0",0,0,"0.537","0.463",24,27,24,28,1,0,6,1,6,1,"2.12","1.34","1.34","30.2"
"FF","2024-07-06","96.1","-2.26","5.59","Schwellenbach, Spencer",664761,680885,,"foul",,,,,14,"Alec Bohm grounds out, pitcher Spencer Schwellenbach to first baseman Matt Olson.","R","R","R","ATL","PHI","S",,,1,2,2024,"-0.27","1.09","0.95","2.47",,,,2,1,"Top",,,,,,,9.222528061578085,-139.78479793762114,-5.266652766594701,-5.452049286777928,27.44444554303565,-16.8156022824973,"3.58","1.64",,,,"97.6",2350,"6.9",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.64",,,,,,,,3,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",214,"0","0","72.9","7.3",,"0",,0,0,"0.537","0.463",24,27,24,28,1,0,6,1,6,1,"1.35","0.27","0.27","37.1"
"CU","2024-07-06","81.2","-2.35","5.35","Schwellenbach, Spencer",664761,680885,,"swinging_strike",,,,,14,"Alec Bohm grounds out, pitcher Spencer Schwellenbach to first baseman Matt Olson.","R","R","R","ATL","PHI","S",,,1,1,2024,"0.69","-0.61","0.64","0.62",,,,2,1,"Top",,,,,,,5.437495953033257,-118.25681831176325,-2.872701660646608,5.5304672657321525,21.65529366868039,-37.59546906936927,"3.58","1.64",,,,"82.4",2428,"6.9",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.55",,,,,,,,3,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",61,"0","-0.025","65.1","8.7",,"0.025",,0,0,"0.537","0.463",24,27,24,28,1,0,6,1,6,1,"4.05","-0.69","-0.69","34.9"
"SL","2024-07-06","87.3","-2.22","5.6","Schwellenbach, Spencer",664761,680885,,"foul",,,,,9,"Alec Bohm grounds out, pitcher Spencer Schwellenbach to first baseman Matt Olson.","R","R","R","ATL","PHI","S",,,1,0,2024,"0.42","-0.54","0.41","2.23",,,,2,1,"Top",,,,,,,5.5374053002751165,-127.06487659080285,-0.8716789705610176,3.418540189943445,25.135219211229014,-38.04328396069961,"3.58","1.64",3,"48",-43,"88.4",2498,"6.9",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.59",,,,,,,,3,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",92,"0","-0.02","73.5","8.1",,"0.02","88.0",0,0,"0.537","0.463",24,27,24,28,1,0,6,1,6,1,"3.52","-0.42","-0.42","37.4"
"FF","2024-07-06","97.3","-2.34","5.54","Schwellenbach, Spencer",664761,680885,,"ball",,,,,14,"Alec Bohm grounds out, pitcher Spencer Schwellenbach to first baseman Matt Olson.","R","R","R","ATL","PHI","B",,,0,0,2024,"-0.53","0.98","1.24","2.43",,,,2,1,"Top",,,,,,,10.908706775749563,-141.277804180207,-5.140565547861177,-9.531131411335993,30.814975110838873,-17.96291769686315,"3.58","1.72",,,,"98.2",2410,"6.8",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.68",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",214,"0","0.015",,,,"-0.015",,0,0,"0.537","0.463",24,27,24,28,1,0,6,1,6,1,"1.43","0.53","0.53","29.5"
"FC","2024-07-06","94.7","-2.36","5.59","Schwellenbach, Spencer",607208,680885,"field_out","hit_into_play",,,,,5,"Trea Turner flies out sharply to center fielder Jarred Kelenic.","R","R","R","ATL","PHI","X",8,"fly_ball",3,2,2024,"-0.02","0.84","0.15","2.46",,,,1,1,"Top",148.93,41.16,,,,,6.669617570312806,-137.89894990074805,-4.476892839709144,-1.514440030877025,26.258152797576155,-20.709883273727428,"3.49","1.7",393,"101.4",27,"96.3",2483,"6.8",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.66",0.589,1.085,"0",1,0,0,6,2,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",200,"0.015","-0.21","74.6","7.5",2.067,"0.21","101.4",0,0,"0.522","0.478",24,31,24,31,1,0,6,1,6,1,"1.67","0.02","0.02","33.2"
"SI","2024-07-06","97.2","-2.47","5.4","Schwellenbach, Spencer",607208,680885,,"ball",,,,,14,"Trea Turner flies out sharply to center fielder Jarred Kelenic.","R","R","R","ATL","PHI","B",,,2,2,2024,"-1.28","0.47","1.05","0.78",,,,1,1,"Top",,,,,,,12.466139459784776,-140.97956375850526,-8.051722279903945,-19.734630302649464,29.181108480799395,-24.182310357683733,"3.43","1.74",,,,"98.3",2161,"6.9",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.6",,,,,,,,2,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0","0.068",,,,"-0.068",,0,0,"0.522","0.478",24,31,24,31,1,0,6,1,6,1,"1.94","1.28","1.28","28.8"
"CU","2024-07-06","82.4","-2.54","5.38","Schwellenbach, Spencer",607208,680885,,"ball",,,,,14,"Trea Turner flies out sharply to center fielder Jarred Kelenic.","R","R","R","ATL","PHI","B",,,1,2,2024,"0.73","-0.33","1.59","1.63",,,,1,1,"Top",,,,,,,8.039915861864142,-119.83461731457673,-1.394019877981931,5.621965466029712,21.926265460790567,-35.2643252135834,"3.28","1.6",,,,"83.5",2577,"6.9",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.57",,,,,,,,2,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",66,"0","0.027",,,,"-0.027",,0,0,"0.522","0.478",24,31,24,31,1,0,6,1,6,1,"3.67","-0.73","-0.73","33.0"
"SL","2024-07-06","88.3","-2.37","5.57","Schwellenbach, Spencer",607208,680885,,"foul",,,,,5,"Trea Turner flies out sharply to center fielder Jarred Kelenic.","R","R","R","ATL","PHI","S",,,1,1,2024,"0.38","-0.12","-0.09","2.63",,,,1,1,"Top",,,,,,,4.8052924024933015,-128.6258560313737,-0.8951013997856179,3.412683945883614,23.754446197875172,-33.54474937456808,"3.49","1.7",4,"80.2",-38,"89.9",2561,"7",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.52",,,,,,,,2,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",90,"0","-0.039","75.5","7.9",,"0.039","88.0",0,0,"0.522","0.478",24,31,24,31,1,0,6,1,6,1,"3.01","-0.38","-0.38","34.5"
"FC","2024-07-06","93.8","-2.52","5.61","Schwellenbach, Spencer",607208,680885,,"ball",,,,,14,"Trea Turner flies out sharply to center fielder Jarred Kelenic.","R","R","R","ATL","PHI","B",,,0,1,2024,"0.12","0.84","0.98","2.38",,,,1,1,"Top",,,,,,,8.875544992313824,-136.49296828987102,-4.6107730717218764,-0.0480544054679904,23.718082010610413,-20.85576748824738,"3.49","1.76",,,,"95.5",2407,"6.8",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.72",,,,,,,,2,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",206,"0","0.015",,,,"-0.015",,0,0,"0.522","0.478",24,31,24,31,1,0,6,1,6,1,"1.71","-0.12","-0.12","32.0"
"FF","2024-07-06","96.6","-2.45","5.52","Schwellenbach, Spencer",607208,680885,,"called_strike",,,,,9,"Trea Turner flies out sharply to center fielder Jarred Kelenic.","R","R","R","ATL","PHI","S",,,0,0,2024,"-0.42","1.1","0.73","2.31",,,,1,1,"Top",,,,,,,9.513704885922122,-140.48954177685084,-5.609089988075976,-7.500866269633806,27.146043529118828,-16.540790633872174,"3.68","1.87",,,,"98.2",2240,"6.9",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.63",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0","-0.023",,,,"0.023",,0,0,"0.522","0.478",24,31,24,31,1,0,6,1,6,1,"1.32","0.42","0.42","29.1"
"FS","2024-07-06","85.6","-2.28","5.32","Schwellenbach, Spencer",681082,680885,"strikeout","swinging_strike",,,,,8,"Bryson Stott strikes out swinging.","R","L","R","ATL","PHI","S",2,,2,2,2024,"-1.18","-0.01","0.15","1.9",,,,0,1,"Top",,,,,,,8.221570280252653,-124.44554947122874,-1.8337898736901472,-13.799631641193715,22.039961111186233,-32.181669269866454,"3.18","1.5",,,,"87.1",1550,"7",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.47",,0,"0",1,0,0,,1,6,"Split-Finger",0,0,0,0,0,0,0,0,"Strategic","Standard",250,"0.022","-0.203","69.9","8.4",,"0.203",,0,0,"0.5","0.5",24,26,24,27,1,0,6,1,6,1,"3.1","1.18","-1.18","31.2"
"FS","2024-07-06","86.3","-2.39","5.38","Schwellenbach, Spencer",681082,680885,,"foul",,,,,4,"Bryson Stott strikes out swinging.","R","L","R","ATL","PHI","S",,,2,2,2024,"-0.62","0.08","-0.69","2.08",,,,0,1,"Top",,,,,,,5.3725816480902875,-125.7284103948008,-1.9218727942163523,-7.528834741840488,20.705833109531756,-31.2111306512145,"3.18","1.5",2,"46.5",-55,"88.2",1339,"7",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.49",,,,,,,,1,5,"Split-Finger",0,0,0,0,0,0,0,0,"Strategic","Standard",243,"0","0","78.9","7.4",,"0","88.0",0,0,"0.5","0.5",24,26,24,27,1,0,6,1,6,1,"2.93","0.62","-0.62","32.5"
"FS","2024-07-06","85","-2.47","5.3","Schwellenbach, Spencer",681082,680885,,"ball",,,,,13,"Bryson Stott strikes out swinging.","R","L","R","ATL","PHI","B",,,1,2,2024,"-1.01","0.09","-0.11","0.5",,,,0,1,"Top",,,,,,,7.629672616506423,-123.6739925366033,-5.231488184024445,-11.75579890842481,21.19281324338015,-30.511244981202335,"3.18","1.6",,,,"86.6",1504,"7",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.53",,,,,,,,1,4,"Split-Finger",0,0,0,0,0,0,0,0,"Strategic","Standard",244,"0","0.036",,,,"-0.036",,0,0,"0.5","0.5",24,26,24,27,1,0,6,1,6,1,"3.03","1.01","-1.01","33.4"
"SI","2024-07-06","93.5","-2.44","5.43","Schwellenbach, Spencer",681082,680885,,"called_strike",,,,,8,"Bryson Stott strikes out swinging.","R","L","R","ATL","PHI","S",,,1,1,2024,"-1.11","0.59","0.12","1.58",,,,0,1,"Top",,,,,,,9.166936501116846,-135.9669118639132,-5.615072742752951,-15.637105032349616,26.018163943362755,-23.797367952492923,"3.18","1.6",,,,"95.2",2081,"7",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.5",,,,,,,,1,3,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",226,"0","-0.051",,,,"0.051",,0,0,"0.5","0.5",24,26,24,27,1,0,6,1,6,1,"1.99","1.11","-1.11","33.9"
"CU","2024-07-06","79.7","-2.38","5.38","Schwellenbach, Spencer",681082,680885,,"swinging_strike",,,,,9,"Bryson Stott strikes out swinging.","R","L","R","ATL","PHI","S",,,1,0,2024,"0.54","-0.59","0.29","1.49",,,,0,1,"Top",,,,,,,4.908785025004588,-116.16446934060887,-0.7917506111020735,4.1513937276656945,19.33412152134445,-37.63252114279317,"3.18","1.5",,,,"81.1",2336,"6.9",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.58",,,,,,,,1,2,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",67,"0","-0.044","65.5","8.3",,"0.044",,0,0,"0.5","0.5",24,26,24,27,1,0,6,1,6,1,"4.14","-0.54","0.54","32.9"
"FF","2024-07-06","95.4","-2.46","5.59","Schwellenbach, Spencer",681082,680885,,"ball",,,,,11,"Bryson Stott strikes out swinging.","R","L","R","ATL","PHI","B",,,0,0,2024,"-0.31","1.15","-0.81","3.41",,,,0,1,"Top",,,,,,,5.071426196018427,-138.99573665319664,-2.752904122759546,-5.037583344184856,27.580513887677043,-16.824054087898908,"3.23","1.56",,,,"96.7",2202,"6.7",747099,669221,621566,645277,663586,606115,642201,672284,594807,"53.81",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",219,"0","0.034",,,,"-0.034",,0,0,"0.5","0.5",24,26,24,27,1,0,6,1,6,1,"1.33","0.31","-0.31","31.8"
"CU","2024-06-30","78.7","-2.48","5.38","Schwellenbach, Spencer",693304,680885,"field_out","hit_into_play",,,,,8,"Nick Gonzales flies out to left fielder Luke Williams.","R","R","R","ATL","PIT","X",7,"fly_ball",0,0,2024,"0.51","-0.47","-0.23","2.03",,,,2,5,"Top",52.92,105.59,,,,,3.9794227931044124,-114.72394794299193,0.30833087837897843,3.968222018593699,18.028878097478255,-36.577835226846354,"3.35","1.53",292,"94.8",52,"80.1",2190,"6.8",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.68",0.006,0.007,"0",1,0,0,3,40,1,"Curveball",1,4,4,1,4,1,4,1,"Standard","Standard",67,"0.005","-0.099","70.0","8.1",0.009,"0.099","94.8",-3,3,"0.174","0.826",24,25,24,25,3,2,6,1,6,2,"4.09","-0.51","-0.51","35.7"
"FS","2024-06-30","82.2","-2.44","5.32","Schwellenbach, Spencer",642133,680885,"home_run","hit_into_play",,,,,6,"Rowdy Tellez homers (4) on a fly ball to right field.    Edward Olivares scores.","R","L","R","ATL","PIT","X",,"fly_ball",1,1,2024,"-1.06","0.31","0.59","2.81",,,658668,2,5,"Top",,,,,,,9.042733193846406,-119.5092612811104,0.21576864462922218,-11.849377616098316,21.10334453745072,-29.415822891310484,"3.67","1.72",421,"108.9",25,"83.4",1429,"7",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.54",0.98,1.978,"2",1,0,3,6,39,3,"Split-Finger",1,2,2,1,4,1,4,1,"Infield shade","Standard",252,"-0.208","1.882",,,3.839,"-1.882","108.9",-1,1,"0.382","0.618",24,29,24,29,3,2,6,1,6,2,"3.04","1.06","-1.06","31.6"
"FS","2024-06-30","81.7","-2.44","5.37","Schwellenbach, Spencer",642133,680885,,"called_strike",,,,,3,"Rowdy Tellez homers (4) on a fly ball to right field.    Edward Olivares scores.","R","L","R","ATL","PIT","S",,,1,0,2024,"-1.12","0.32","0.3","3.08",,,658668,2,5,"Top",,,,,,,8.446994893141563,-118.68536532988063,0.8099788055264063,-12.178379389562341,21.112369896483,-29.525051503915538,"3.67","1.74",,,,"82.9",1419,"7",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.47",,,,,,,,39,2,"Split-Finger",1,2,2,1,2,1,2,1,"Infield shade","Standard",247,"0","-0.04",,,,"0.04",,-1,1,"0.382","0.618",24,29,24,29,3,2,6,1,6,2,"3.09","1.12","-1.12","29.7"
"CU","2024-06-30","78.5","-2.47","5.47","Schwellenbach, Spencer",642133,680885,,"ball",,,,,2,"Rowdy Tellez homers (4) on a fly ball to right field.    Edward Olivares scores.","R","L","R","ATL","PIT","B",,,0,0,2024,"0.41","-0.41","-0.04","3.44",,,658668,2,5,"Top",,,,,,,4.55037573363762,-114.25004499109538,3.1801345676450508,2.867901995376522,18.65826941843123,-36.55058390215392,"3.65","1.65",,,,"79.6",2198,"6.8",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.74",,,,,,,,39,1,"Curveball",1,2,2,1,2,1,2,1,"Infield shade","Standard",72,"0","0.028",,,,"-0.028",,-1,1,"0.382","0.618",24,29,24,29,3,2,6,1,6,2,"4.08","-0.41","0.41","33.9"
"FC","2024-06-30","92.4","-2.34","5.49","Schwellenbach, Spencer",658668,680885,"walk","ball",,,,,14,"Edward Olivares walks.","R","R","R","ATL","PIT","B",,,3,1,2024,"0.04","0.84","1.83","-0.31",,,,2,5,"Top",,,,,,,10.638404307560258,-134.0188871250781,-10.96659308051645,-1.4561941123327578,24.0803691257779,-19.945034617604882,"3.57","1.74",,,,"93.9",2372,"6.9",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.55",,0.689131,"0.7",1,0,0,,38,5,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",205,"-0.014","0.069",,,,"-0.069",,-1,1,"0.396","0.604",24,28,24,28,3,2,6,1,6,2,"1.81","-0.04","-0.04","33.7"
"CU","2024-06-30","79.8","-2.54","5.39","Schwellenbach, Spencer",658668,680885,,"ball",,,,,14,"Edward Olivares walks.","R","R","R","ATL","PIT","B",,,2,1,2024,"0.51","-0.37","1.36","1.24",,,,2,5,"Top",,,,,,,7.726846541711398,-116.15916586878586,-1.7807739265174087,3.347072523171717,19.547789921118497,-35.44440955513654,"3.64","1.83",,,,"81.3",2352,"7.1",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.45",,,,,,,,38,4,"Curveball",1,2,2,1,2,1,2,1,"Standard","Standard",74,"0","0.043",,,,"-0.043",,-1,1,"0.396","0.604",24,28,24,28,3,2,6,1,6,2,"3.92","-0.51","-0.51","35.5"
"SI","2024-06-30","94.5","-2.53","5.4","Schwellenbach, Spencer",658668,680885,,"ball",,,,,13,"Edward Olivares walks.","R","R","R","ATL","PIT","B",,,1,1,2024,"-1.17","0.35","-0.36","1.04",,,,2,5,"Top",,,,,,,8.361616239404912,-137.50144824704213,-6.6150257120956795,-16.59604349916025,24.626928338677104,-26.648194511114788,"3.81","1.85",,,,"96.2",1893,"6.9",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.65",,,,,,,,38,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",232,"0","0.023",,,,"-0.023",,-1,1,"0.396","0.604",24,28,24,28,3,2,6,1,6,2,"2.17","1.17","1.17","30.3"
"SL","2024-06-30","86.7","-2.49","5.54","Schwellenbach, Spencer",658668,680885,,"called_strike",,,,,6,"Edward Olivares walks.","R","R","R","ATL","PIT","S",,,1,0,2024,"0.19","0.17","0.38","3.04",,,,2,5,"Top",,,,,,,6.526831010386962,-126.28427965260005,-0.18823788951308762,0.8932751007824185,22.66635235072721,-30.518598875156425,"3.64","1.78",,,,"88.1",2260,"6.8",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.66",,,,,,,,38,2,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",85,"0","-0.02",,,,"0.02",,-1,1,"0.396","0.604",24,28,24,28,3,2,6,1,6,2,"2.83","-0.19","-0.19","34.6"
"FF","2024-06-30","95.4","-2.47","5.62","Schwellenbach, Spencer",658668,680885,,"ball",,,,,14,"Edward Olivares walks.","R","R","R","ATL","PIT","B",,,0,0,2024,"-0.47","1.04","1.08","1.59",,,,2,5,"Top",,,,,,,10.477999028839966,-138.5592517124818,-7.422922548500269,-8.160296737594024,26.437343230396195,-17.355746038912866,"3.59","1.74",,,,"96.7",2142,"6.8",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.66",,,,,,,,38,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",219,"0","0.015",,,,"-0.015",,-1,1,"0.396","0.604",24,28,24,28,3,2,6,1,6,2,"1.45","0.47","0.47","38.6"
"FC","2024-06-30","90.6","-2.45","5.59","Schwellenbach, Spencer",665833,680885,"home_run","hit_into_play",,,,,9,"Oneil Cruz homers (12) on a fly ball to right center field.    Jack Suwinski scores.","R","L","R","ATL","PIT","X",,"fly_ball",0,0,2024,"-0.09","0.7","0.3","2.38",,,669261,2,5,"Top",188.54,47.58,,,,,7.1291143364850775,-131.940867002299,-3.697030322556579,-2.3179113656865833,24.08616281879702,-23.365327312730866,"3.82","1.77",452,"117.3",24,"91.8",2135,"6.7",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.82",0.991,2,"2",1,0,3,6,37,1,"Cutter",1,0,0,1,2,1,2,1,"Infield shade","Standard",205,"-0.284","1.87","81.9","8.1",3.777,"-1.87","117.3",1,-1,"0.68","0.32",24,25,24,26,3,2,6,1,6,2,"2.04","0.09","-0.09","31.8"
"SL","2024-06-30","86.5","-2.36","5.57","Schwellenbach, Spencer",668804,680885,"strikeout","foul_tip",,,,,8,"Bryan Reynolds strikes out on a foul tip.","R","L","R","ATL","PIT","S",2,,0,2,2024,"0.12","-0.29","0.09","1.52",,,669261,1,5,"Top",,,,,,,5.633275129630794,-125.88675681088189,-2.883488700709946,0.2377777350610309,24.454664536181355,-34.937417690659245,"3.03","1.52",,,,"87.5",2365,"6.8",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.69",,0,"0",1,0,0,,36,3,"Slider",1,0,0,1,0,1,0,1,"Infield shade","Standard",68,"0.04","-0.188","76.0","7.5",,"0.188",,1,-1,"0.64","0.36",24,29,24,29,3,2,6,1,6,2,"3.33","-0.12","0.12","36.3"
"SI","2024-06-30","93","-2.53","5.45","Schwellenbach, Spencer",668804,680885,,"foul",,,,,4,"Bryan Reynolds strikes out on a foul tip.","R","L","R","ATL","PIT","S",,,0,1,2024,"-1.3","0.58","-0.51","2.27",,,669261,1,5,"Top",,,,,,,8.116635868406503,-135.2385355215304,-3.7136975836455197,-17.66091371856751,26.564247625696783,-24.399977413124635,"3.03","1.52",254,"91.8",18,"94.3",1865,"6.8",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.65",,,,,,,,36,2,"Sinker",1,0,0,1,0,1,0,1,"Infield shade","Standard",231,"0","-0.061","67.2","6.2",,"0.061","91.8",1,-1,"0.64","0.36",24,29,24,29,3,2,6,1,6,2,"2.03","1.3","-1.3","29.2"
"SI","2024-06-30","92.3","-2.53","5.48","Schwellenbach, Spencer",668804,680885,,"called_strike",,,,,7,"Bryan Reynolds strikes out on a foul tip.","R","L","R","ATL","PIT","S",,,0,0,2024,"-1.28","0.72","-0.55","1.58",,,669261,1,5,"Top",,,,,,,7.872111956785982,-134.1409630535207,-5.730866987272477,-17.086377023951403,26.408868594879962,-22.4904054783329,"3.03","1.54",,,,"93.3",1893,"6.8",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.73",,,,,,,,36,1,"Sinker",1,0,0,1,0,1,0,1,"Infield shade","Standard",226,"0","-0.047",,,,"0.047",,1,-1,"0.64","0.36",24,29,24,29,3,2,6,1,6,2,"1.95","1.28","-1.28","34.8"
"SI","2024-06-30","93.7","-2.43","5.48","Schwellenbach, Spencer",457705,680885,"strikeout","called_strike",,,,,7,"Andrew McCutchen called out on strikes.","R","R","R","ATL","PIT","S",2,,2,2,2024,"-1.25","0.64","-0.73","1.79",,,669261,0,5,"Top",,,,,,,7.228193287095667,-136.37216322301677,-5.325404609393626,-17.135287772620394,25.326654304828384,-23.207948261666328,"3.45","1.67",,,,"95",2006,"6.7",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.81",,0,"0",1,0,0,,35,5,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",225,"0.048","-0.342",,,,"0.342",,1,-1,"0.592","0.408",24,37,24,38,3,2,6,1,6,2,"1.92","1.25","1.25","33.3"
"SI","2024-06-30","94.1","-2.62","5.5","Schwellenbach, Spencer",457705,680885,,"ball",,,,,13,"Andrew McCutchen called out on strikes.","R","R","R","ATL","PIT","B",,,1,2,2024,"-1.31","0.63","-0.45","1.3",,,669261,0,5,"Top",,,,,,,8.601118490659088,-136.7307440473793,-6.6752377041464035,-18.259929536965007,26.707538788784596,-23.08345941782844,"3.45","1.76",,,,"95.4",1974,"6.8",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.66",,,,,,,,35,4,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",223,"0","0.067",,,,"-0.067",,1,-1,"0.592","0.408",24,37,24,38,3,2,6,1,6,2,"1.93","1.31","1.31","29.1"
"SL","2024-06-30","86.9","-2.52","5.53","Schwellenbach, Spencer",457705,680885,,"ball",,,,,14,"Andrew McCutchen called out on strikes.","R","R","R","ATL","PIT","B",,,0,2,2024,"0.32","0.13","1.56","1.02",,,669261,0,5,"Top",,,,,,,9.205629172219126,-126.31015577655565,-4.983986574586659,1.7494001835428543,22.691824942760004,-30.062098230703118,"3.45","1.72",,,,"88.1",2393,"6.9",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.65",,,,,,,,35,3,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",82,"0","0.05",,,,"-0.05",,1,-1,"0.592","0.408",24,37,24,38,3,2,6,1,6,2,"2.87","-0.32","-0.32","32.7"
"SL","2024-06-30","83.6","-2.45","5.64","Schwellenbach, Spencer",457705,680885,,"foul",,,,,7,"Andrew McCutchen called out on strikes.","R","R","R","ATL","PIT","S",,,0,1,2024,"0.27","-0.31","-0.53","2.17",,,669261,0,5,"Top",,,,,,,3.9203497806094623,-121.7559919582712,-1.0005733303159616,1.9988496591800395,22.497133139387916,-35.247762609800766,"3.45","1.65",3,"73.6",-33,"84.4",2256,"6.7",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.84",,,,,,,,35,2,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",81,"0","-0.073","78.2","8.5",,"0.073","88.0",1,-1,"0.592","0.408",24,37,24,38,3,2,6,1,6,2,"3.55","-0.27","-0.27","31.8"
"CU","2024-06-30","80.9","-2.42","5.66","Schwellenbach, Spencer",457705,680885,,"foul",,,,,7,"Andrew McCutchen called out on strikes.","R","R","R","ATL","PIT","S",,,0,0,2024,"0.37","-0.39","-0.36","2.07",,,669261,0,5,"Top",,,,,,,3.9038853623178054,-117.782399357831,-0.5971235279692128,2.628441088155654,23.67886054634924,-35.909522345934185,"3.45","1.65",5,"64.6",-22,"81.3",2159,"6.7",747101,669221,621566,645277,663586,606115,663897,672284,594807,"53.83",,,,,,,,35,1,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",85,"0","-0.063","67.4","8.6",,"0.063","88.0",1,-1,"0.592","0.408",24,37,24,38,3,2,6,1,6,2,"3.89","-0.37","-0.37","35.8"
